"V1" "V2"
"1" 0.0215761484960401 0.162666235956634
"2" 0.0856628536303569 0.104899859055103
"3" 0.0446328474383494 0.191484650613299
"4" 0.20457150776863 0.0413973730411744
"5" 0.118102587878001 0.406020160679561
"6" 0.125798436666359 0.0393015160807361
"7" 0.115510986705567 0.000295360511197954
"8" 6.83787761227468 0
"9" 0.174457231553048 0.34595659794471
"10" 0.0919000922470971 0.120268782600821
"11" 1.10446788373471 0.0834393149746027
"12" 0.890894487796376 2.82249029621549
"13" 0.0574636578396488 0.0902577789882988
"14" 0.0913178970018776 0.0726477930591753
"15" 0.171645326755208 0.246890471514894
"16" 0.0949468637552415 0.149971578818485
"17" 0.0977042889132118 0.0170088473733882
"18" 0.133554653839983 0.155327187527254
"19" 0.0795338828472322 0.110055285541886
"20" 0.287767675931689 1.64286271802444
"21" 0.295043276834657 0.0833579469384206
"22" 1.00548107590929e-06 0
"23" 4.78263305322761 4.77085227676226
"24" 0.0777895499096401 0.113195412077677
"25" 0.109689754580213 0.183690645434595
"26" 9.99457353618054e-07 0
"27" 0.352191991304922 0.610828023629342
"28" 0.70799386726541 0.168623775651545
"29" 0.0843806990782712 0.0580181196213827
"30" 1.05063468665778 2.74868883213516
"31" 0.132620343018054 0.181651933242553
"32" 0.13114384659457 0.286062616088782
"33" 0.0686434798495748 0.15372694270814
"34" 6.80456248135683e-07 8.323731589293e-07
"35" 0.0683343867528104 0.338334301403831
"36" 0.318395357846287 0.0702131162859726
"37" 0.0769615124182094 0.0930404666010155
"38" 0.174408179955018 0.58726338803891
"39" 1.43141908167537e-06 0
"40" 1.51244157716018e-06 0
"41" 4.16512479683743 4.38995909807672
"42" 0.0583665935178601 0.0508416957151995
"43" 1.68356733856577e-06 0
"44" 0.185564312788439 0.085452587201423
"45" 0.0887690758056695 0.097073549223331
"46" 4.83508022535546 0.0951755438185573
"47" 1.69901480990918 2.86488683535567
"48" 0.186591664907606 0.232765738472351
"49" 0.129140919447797 0.0725002992279422
"50" 0.424883198847111 2.21735456748726
"51" 3.76677397865368e-06 4.46798090122725
"52" 7.09153307496339 3.53302650216114
"53" 0.338014420322386 0.227170836526169
"54" 0.119660487613598 0.0492432329905834
"55" 2.91657327855871 2.20695957912305
"56" 0.482435795614822 2.53337968676119
"57" 0.283277671520642 0.0564312614800402
"58" 0.123358497602921 0.0920328367883683
"59" 0.407012230703915 10.0231290551142
"60" 0.191513345708473 0.359887191538285
"61" 0.147178388136901 0.172850002441671
"62" 4.80993497641078e-06 1.58369202381925e-06
"63" 0.142030297390223 0.104564726815661
"64" 0.0938913807966117 0.405938575752291
"65" 1.58023292783128 4.69476523351749e-06
"66" 0.18500285059254 0.434282568592079
"67" 4.30417802905729e-05 0.144805493753563
"68" 0.0904477751729161 0.0457467231316549
"69" 0.0389737276070468 0.0709425364988463
"70" 0.170639935296362 0.0969549141293698
"71" 0.39482514191536 0.071820264165524
"72" 0.128956438148354 0.112073229901858
"73" 1.12381608106154 7.57233126239739
"74" 0.429674066049703 0.308057719789588
"75" 3.43807049573552 0.855862893659847
"76" 0.175702130214353 0.363689675718648
"77" 0.0755024531220242 0.154907024245548
"78" 0.166999451800845 1.14090897915083
"79" 0.271050256669043 0.748342807981673
"80" 0.146795470982325 0.179269237980939
"81" 0.392245970848268 0.350960735633993
"82" 0.478057162520731 0.345962562659847
"83" 0.0909801549591528 0.433742011763943
"84" 0.0776347404629418 0.226214247684763
"85" 0.629672384271471 0.328334192895711
"86" 0.242656769175126 0.822362535580218
"87" 2.39041626621261 2.43674269368317
"88" 0.0965784934328682 0.401324380630153
"89" 0.263124945734453 0.289742277400529
"90" 0.206286748618667 0.396157600106821
"91" 0.174576837095215 0.178588686744195
"92" 0.975751265065602 3.33424839930241
"93" 0.0959364303883043 0.17009399786705
"94" 0.0357804267289567 0.0414100826052185
"95" 0.793381017454829 0.740690687017622
"96" 0.0772725785880441 0.0469926404663897
"97" 2.34906702190185 1.83830702357753
"98" 0.0381424043257673 0.137497102532114
"99" 4.67438656595445 2.91360386999032
"100" 0.0991384630011509 0.558864138802201
