"V1" "V2"
"1" 9.97998485899566 11.5418698696054
"2" 11.2040539377645 9.35105665167593
"3" 10.6939426186568 8.8979251400971
"4" 10.1305907991022 11.6124560983777
"5" 10.1454561910389 11.5703281766588
"6" 8.94123979991962 11.4670866465667
"7" 9.36229905293543 11.3515022550888
"8" 8.25016752292891 10.0603614216022
"9" 8.25745722855559 10.1758933476952
"10" 8.38668795843525 10.1261130417293
"11" 8.34773619448338 9.8471289544358
"12" 8.54191799222134 10.4215805872688
"13" 9.94985444732508 8.53860671283666
"14" 9.32573825952887 10.9359501843047
"15" 7.53951348870099 9.2195491420348
"16" 8.87833544038187 7.23536990531049
"17" 7.5325628056065 9.80668081938287
"18" 9.04978150266525 7.55569018594834
"19" 8.37446037492872 6.89368347104766
"20" 8.25687822405289 9.76758284468739
"21" 11.0931259996532 8.1736537612012
"22" 7.91716906319738 9.32090158497934
"23" 8.43547115696779 6.98322217131917
"24" 9.50738432617313 8.06411395257648
"25" 7.35578993059697 9.0015601603216
"26" 9.95223688541552 8.26643189454964
"27" 7.72269936118643 9.2610374662839
"28" 7.75284106879403 9.28281755664144
"29" 8.11271786007547 6.55777084350764
"30" 7.94853268935931 5.83960389215249
"31" 10.0788113968355 6.9415048737207
"32" 6.95918359496855 10.2390867500243
"33" 7.91608837575273 6.22538615329142
"34" 8.64906581116016 6.94521022689134
"35" 7.00872852808675 9.44081209358762
"36" 8.98985228895749 7.42547566727002
"37" 8.49805982752136 7.01418517666687
"38" 8.58472966535375 7.04231362298942
"39" 9.57693516634288 7.43345057404513
"40" 8.52102008832289 7.09578005825364
"41" 6.76344279983983 8.58380968160572
"42" 7.98942630743199 6.29685743823786
"43" 6.47980689555163 8.28918554638194
"44" 9.2006470474848 7.67679472210351
"45" 9.21085926772606 6.87707005055701
"46" 8.16376167054456 6.0000605391144
"47" 6.36498612452564 8.49617279586468
"48" 7.22051757800464 4.92011547664607
"49" 10.4901862347271 8.26798587115035
"50" 7.08001345702278 9.59517668337977
"51" 7.39725396686389 8.94093489260558
"52" 7.72384780585489 6.10455567820797
"53" 6.78211778664704 8.28316887597588
"54" 8.0874573313049 5.88343672707838
"55" 6.26672418374158 8.17986596409747
"56" 8.15647300257189 9.95694572387123
"57" 6.7562718998593 8.54161456715224
"58" 7.25757673305013 9.23253522795734
"59" 6.8588635816894 9.10036338063432
"60" 8.01877163562289 6.40067244523283
"61" 8.96467227607824 7.45562703793272
"62" 7.84200814662397 5.9914848293792
"63" 6.71482455960551 8.23162629002721
"64" 7.08393294326419 9.32090202878036
